sensor_name,timestamp,acceleration_x,acceleration_y,acceleration_z,acceleration_magnitude
MPU6050_A,5118,0.943315446,2.975992680,10.857705116,11.297616959
ADXL345,5118,-0.117679805,-0.353039414,9.571290970,9.578522682
MPU6050_A,5133,1.010353088,3.021482468,10.994174004,11.446485519
ADXL345,5133,-0.078453198,-0.353039414,9.728197098,9.734916687
MPU6050_A,5148,1.072602391,2.987963676,11.219228745,11.659738541
ADXL345,5148,-0.039226599,-0.392266005,9.767423630,9.775376320
MPU6050_A,5163,1.240196466,2.961627483,11.358093262,11.803203583
ADXL345,5163,0.039226599,-0.313812792,10.120463371,10.125403404
MPU6050_A,5178,1.359906554,3.014299870,11.530475616,11.995300293
ADXL345,5178,0.039226599,-0.313812792,10.238142967,10.243025780
MPU6050_A,5200,1.539471745,3.002328873,11.757924080,12.232445717
ADXL345,5200,0.117679805,-0.392266005,10.512728691,10.520703316
MPU6050_A,5215,1.522712231,2.961627483,11.990161896,12.444029808
ADXL345,5215,0.196133003,-0.353039414,10.787315369,10.794873238
MPU6050_A,5230,1.640028119,3.007117271,12.064382553,12.541202545
ADXL345,5230,0.235359609,-0.353039414,10.983448029,10.991640091
MPU6050_A,5245,1.735796213,2.992752075,12.162544250,12.645039558
ADXL345,5245,0.392266005,-0.353039414,11.140354156,11.152847290
MPU6050_A,5260,1.817199111,3.019088268,12.105083466,12.607542992
ADXL345,5260,0.431492597,-0.313812792,11.218808174,11.231488228
MPU6050_A,5282,1.884236693,3.014299870,12.090718269,12.602453232
ADXL345,5282,0.549172401,-0.274586201,11.297261238,11.313933372
MPU6050_A,5297,2.020706177,3.074155092,12.076353073,12.624261856
ADXL345,5297,0.627625585,-0.353039414,11.375714302,11.398483276
MPU6050_A,5312,2.044648170,2.971204281,11.920730591,12.454415321
ADXL345,5312,0.706078827,-0.313812792,11.258034706,11.284519196
MPU6050_A,5327,2.111685991,3.002328873,11.915942192,12.468475342
ADXL345,5327,0.745305419,-0.274586201,11.218808174,11.246890068
MPU6050_A,5342,2.123656988,3.047818661,11.714828491,12.289684296
ADXL345,5342,0.862985194,-0.274586201,11.101127625,11.138006210
MPU6050_A,5364,2.142810583,2.995146275,11.350910187,11.933385849
ADXL345,5364,0.941438437,-0.274586201,10.944221497,10.988070488
MPU6050_A,5379,2.190694571,2.987963676,11.180921555,11.778798103
ADXL345,5379,0.941438437,-0.313812792,10.787315369,10.832864761
MPU6050_A,5394,2.269703150,3.050212860,10.967838287,11.608136177
ADXL345,5394,1.019891620,-0.274586201,10.591181755,10.643716812
MPU6050_A,5409,2.233790159,3.031059265,10.623072624,11.270617485
ADXL345,5409,1.019891620,-0.235359609,10.434275627,10.486642838
